credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec
1,credit_card,0.0894,476.58,11.53272809,7.31,797,7260.0,19412,32.5,0,0,0
1,debt_consolidation,0.0963,160.48,10.77895629,14.88,722,2880.0,5930,21.4,1,0,0
1,credit_card,0.1136,822.78,11.41861479,22.59,727,4650.041667,44808,65.8,0,0,0
1,educational,0.1253,83.67,9.903487553,1.62,707,1740.0,1371,21.4,2,0,0
1,credit_card,0.0863,142.33,9.047821442,4.24,732,2100.0,6699,7.2,0,1,0
1,debt_consolidation,0.1272,134.24,10.56746336,3.98,667,1830.0,5490,12.2,0,0,0
1,small_business,0.1284,806.83,11.22524339,18.51,772,6780.0,7815,6.1,0,0,0
1,all_other,0.0768,31.19,10.49127422,1.8,747,2520.0,4782,16.7,0,0,0
1,all_other,0.1272,536.11,11.73606902,10.62,692,5970.0,35114,52.6,0,0,0
1,debt_consolidation,0.1913,220.33,11.13093271,16.81,662,1500.0,7843,98.0,1,0,0
1,all_other,0.16,140.63,9.775654181,1.7,677,1350.0,301,8.9,0,0,0
1,credit_card,0.0775,327.83,10.95779958,12.86,802,5490.0,14377,10.2,0,0,0
1,debt_consolidation,0.1183,533.46,11.15625052,10.89,732,3600.0,15942,40.9,3,0,0
1,credit_card,0.1146,98.88,9.942708266,3.58,707,3879.041667,2731,97.5,0,0,0
1,debt_consolidation,0.1392,170.69,11.6784399,21.98,677,7050.041667,53860,86.3,3,0,0
1,all_other,0.0774,218.54,10.30895266,8.28,777,8490.0,0,0.0,0,0,0
0,debt_consolidation,0.1071,97.81,10.20359214,18.89,697,3812.0,0,81.3,0,0,0
1,educational,0.1166,132.21,10.08580911,3.45,672,3719.958333,3060,21.7,0,1,0
1,debt_consolidation,0.1126,407.51,10.69638957,7.96,722,3749.958333,12656,71.9,0,0,0
1,home_improvement,0.1635,247.31,10.34817337,17.19,662,10620.0,0,33.29,0,3,0
1,debt_consolidation,0.0774,216.97,10.37349118,22.73,752,11249.95833,18512,57.1,0,0,0
1,all_other,0.1311,506.18,11.69524702,16.69,692,4470.0,26519,61.4,1,1,0
1,home_improvement,0.08,142.59,10.97848998,5.58,757,7590.0,19572,49.3,1,0,0
1,educational,0.0775,156.11,10.858999,9.55,767,12960.04167,4067,7.3,0,0,0
1,all_other,0.0894,76.26,10.03407712,17.06,772,6390.958333,8043,29.2,0,0,0
1,debt_consolidation,0.1039,389.41,10.43816641,15.99,712,4590.0,6151,52.7,1,0,0
1,debt_consolidation,0.1322,304.21,10.96819829,16.9,677,4289.958333,11274,72.5,3,0,0
0,home_improvement,0.1304,202.28,11.15625052,10.77,677,3120.0,244,8.7,6,0,0
1,debt_consolidation,0.1039,324.51,11.03811028,10.59,707,1469.958333,7618,47.2,2,0,0
1,debt_consolidation,0.1392,136.55,10.71441777,15.76,672,5130.0,4007,54.9,1,0,0
1,debt_consolidation,0.0963,449.32,11.15016059,14.57,762,15119.958330000001,14992,34.6,0,0,0
1,debt_consolidation,0.1316,489.67,10.71441777,24.91,687,3899.958333,15134,74.6,0,0,0
1,debt_consolidation,0.0932,31.95,11.1123882,21.19,727,5550.0,22930,51.2,2,0,0
1,debt_consolidation,0.1189,397.97,10.93310697,15.26,712,4620.0,5604,80.1,3,0,0
1,all_other,0.1154,131.99,10.83863929,9.14,667,3990.0,463,92.6,0,0,0
1,all_other,0.1392,681.89,11.73606902,14.16,692,3629.958333,8641,41.9,0,0,0
1,debt_consolidation,0.1379,340.76,11.16863071,24.91,692,8850.0,6344,32.4,0,1,0
1,debt_consolidation,0.1114,393.65,11.91839057,2.37,737,4050.0,10944,29.8,0,0,0
0,debt_consolidation,0.1545,397.71,10.46310334,13.89,647,2501.0,15168,35.3,3,0,0
1,small_business,0.1537,48.79,10.49127422,5.07,712,2220.958333,0,11.3,2,0,0
1,all_other,0.0907,191.0,11.08214255,5.0,752,4384.0,86,0.5,1,0,0
1,all_other,0.1028,97.2,10.54534144,19.93,687,2580.0,772,96.5,0,0,0
1,all_other,0.1099,687.44,11.28978191,18.82,757,7140.041667,31503,60.6,3,0,0
0,credit_card,0.1496,424.41,10.91508846,21.36,672,7800.041667,63433,85.4,0,1,0
1,major_purchase,0.08,125.35,11.12726298,14.19,772,2339.958333,471,2.6,2,0,0
1,major_purchase,0.1426,51.46,11.47210347,15.97,662,8220.041667,16964,77.8,1,0,0
1,all_other,0.0737,62.1,11.49272276,0.0,782,6450.0,5235,5.1,0,0,0
1,debt_consolidation,0.1025,485.78,11.59910316,15.34,747,4110.0,10705,24.6,2,0,0
1,debt_consolidation,0.0894,158.86,9.705036613999999,12.29,727,1830.0,7901,44.4,2,0,0
0,all_other,0.1496,225.2,11.69524702,9.66,667,4200.041667,21506,84.0,4,0,0
1,all_other,0.0774,152.98,11.22524339,4.64,767,5073.0,10788,27.7,1,0,0
1,credit_card,0.0963,96.29,10.858999,12.0,742,4020.0,5689,30.0,5,0,0
1,credit_card,0.1191,169.18,11.20403338,18.11,687,4619.958333,22906,75.6,0,0,0
1,credit_card,0.1114,262.43,10.91508846,18.89,722,5639.958333,36269,41.6,1,1,0
1,debt_consolidation,0.1183,198.81,11.00141627,15.91,702,2970.041667,18549,43.6,0,0,0
0,credit_card,0.1513,138.05,10.27505111,24.08,662,3990.0,5729,100.5,0,0,0
0,all_other,0.1287,67.27,10.86696717,10.49,687,3641.0,700,15.9,4,0,0
0,all_other,0.1861,291.68,12.30138283,6.87,647,4049.958333,378,5.0,0,11,1
1,credit_card,0.1322,202.81,10.99142642,14.47,682,4289.958333,6891,59.8,0,0,0
1,all_other,0.1379,102.23,11.00209984,2.18,697,8766.0,5824,64.7,1,1,0
0,all_other,0.1154,19.8,8.517193191,4.8,662,750.0416667000001,228,19.0,3,0,0
1,major_purchase,0.1186,530.36,11.36674295,15.1,682,3900.0,348,4.8,0,0,0
1,small_business,0.1525,869.7,11.81303006,15.56,722,11850.0,95356,58.1,0,0,0
1,major_purchase,0.1025,97.16,10.645424900000002,0.44,712,4080.0,3752,42.2,0,0,0
1,debt_consolidation,0.1039,153.33,10.4723179,18.99,712,1859.9583329999998,8775,34.1,1,0,0
1,debt_consolidation,0.1774,720.42,11.14908203,23.17,662,7170.041667,24390,64.0,0,0,0
1,major_purchase,0.0768,77.98,10.69194491,17.59,787,5768.0,406,1.2,0,0,0
1,debt_consolidation,0.1726,429.41,11.16764253,2.71,667,5969.958333,3505,33.4,2,0,0
0,all_other,0.1287,622.22,11.26061054,18.24,737,7560.041667,116601,89.6,2,0,0
1,all_other,0.1008,122.76,11.51292546,21.54,742,4350.0,29144,31.8,0,0,0
1,debt_consolidation,0.1148,164.85,10.96819829,8.67,712,5190.041667,1885,19.6,0,0,1
1,credit_card,0.1317,168.88,11.00209984,14.6,667,2610.0,7708,48.5,1,0,0
1,debt_consolidation,0.08,222.49,11.08220409,13.25,757,6510.0,4409,12.4,3,0,0
1,small_business,0.1347,508.84,11.81303006,12.18,702,3390.041667,65230,68.9,1,0,0
1,all_other,0.0751,311.1,10.30895266,5.4,752,2610.0,5270,24.3,0,0,0
1,all_other,0.1166,247.9,11.01862914,17.59,687,2850.0,6550,47.8,2,0,0
1,debt_consolidation,0.1025,194.31,10.93024574,16.33,712,3750.0,14541,16.5,3,0,0
1,debt_consolidation,0.0996,158.83,11.33857208,4.84,727,6330.0,48251,50.1,2,0,0
1,debt_consolidation,0.0945,387.32,10.89673933,11.02,742,3285.0,8828,54.8,5,0,0
1,credit_card,0.1062,814.0,11.98042596,15.2,762,5820.0,50110,10.5,2,0,0
0,credit_card,0.1387,272.92,11.28978191,11.1,657,8069.958333,9034,64.5,0,0,0
0,debt_consolidation,0.1596,337.32,11.09741002,23.27,657,7593.958333,25348,91.6,1,0,0
1,debt_consolidation,0.1632,439.66,10.66886237,12.5,667,1470.0,7722,82.1,2,0,0
1,major_purchase,0.1148,494.53,11.28978191,0.66,752,2789.958333,513,7.0,3,0,0
0,all_other,0.1505,277.53,10.89858946,14.91,667,6122.041667,26814,57.7,5,5,0
1,debt_consolidation,0.145,516.32,11.08214255,15.6,662,3570.041667,9080,63.9,1,0,0
1,credit_card,0.0963,224.66,10.62132735,13.79,732,2850.0,20571,49.6,0,0,0
1,credit_card,0.1385,300.12,10.49127422,12.77,687,3570.041667,12326,92.7,1,0,0
1,debt_consolidation,0.0768,155.96,10.30895266,7.72,777,8250.0,14263,21.0,0,0,0
0,debt_consolidation,0.1488,207.64,10.62132735,15.75,642,2279.041667,11638,73.7,4,1,0
1,credit_card,0.08,219.36,11.08521475,10.25,757,3990.0,15223,25.8,1,0,0
1,debt_consolidation,0.1062,455.84,10.81977828,13.25,722,11181.04167,14706,72.4,1,0,0
1,all_other,0.1461,41.38,10.59663473,16.35,662,1800.0,7774,55.9,0,0,1
1,home_improvement,0.0807,78.42,11.60823564,11.33,762,6059.958333,7274,13.1,0,0,0
1,home_improvement,0.1114,393.65,11.42954386,12.52,752,4920.041667,25245,53.3,4,0,0
1,debt_consolidation,0.1496,304.88,10.75244803,16.35,667,2820.041667,14099,77.5,0,0,0
0,all_other,0.1442,103.15,9.392661928999999,4.7,702,2069.958333,1639,21.9,8,0,0
1,debt_consolidation,0.1096,185.69,10.70817611,18.52,712,2250.0,25925,66.1,0,0,0
1,debt_consolidation,0.1379,245.35,10.37173965,22.13,682,2310.0,7458,64.3,0,0,0
1,all_other,0.1426,377.37,12.63460303,10.21,692,7050.041667,60789,97.3,0,0,0
1,debt_consolidation,0.1947,258.28,11.00209984,17.08,667,1590.0,13859,88.5,0,0,0
1,small_business,0.16,158.21,10.37349118,17.48,672,1320.0,1404,93.6,3,0,0
1,credit_card,0.1253,33.47,10.19054443,21.12,682,5969.958333,17080,44.1,0,2,0
0,debt_consolidation,0.1829,352.1,10.94574111,25.5,657,3420.041667,13243,98.1,0,0,0
1,debt_consolidation,0.1347,463.05,10.89673933,23.29,682,3300.0,18749,61.1,3,1,0
1,debt_consolidation,0.1474,276.3,11.5228758,6.42,672,3779.958333,17588,47.8,0,2,0
1,all_other,0.1148,328.87,11.00209984,18.98,712,4085.0,26537,64.9,1,0,0
1,all_other,0.07400000000000001,77.65,10.87804719,14.9,767,6059.958333,23331,58.5,1,0,0
1,major_purchase,0.1183,297.38,10.08580911,20.65,732,2069.041667,2678,33.5,1,0,0
1,debt_consolidation,0.0832,113.35,9.40261226,6.14,727,4110.958333,2877,70.2,0,0,0
1,all_other,0.1311,141.73,9.61580548,3.44,702,6000.041667,654,72.7,0,0,1
0,debt_consolidation,0.2121,340.06,11.40756495,10.24,682,1452.0,6089,45.1,10,0,0
1,all_other,0.1148,164.85,10.08580911,11.0,732,2612.041667,4159,59.4,1,0,0
1,all_other,0.0907,41.39,10.77895629,0.75,732,3690.041667,542,60.2,0,0,0
1,credit_card,0.1357,285.34,10.98305293,21.34,677,6270.041667,55072,87.8,0,0,0
1,all_other,0.1316,50.66,10.30895266,10.44,682,8220.0,10926,72.4,2,1,0
0,all_other,0.0901,254.44,10.77895629,8.3,717,870.0416667000002,0,0.0,1,0,0
1,debt_consolidation,0.1316,148.59,10.84894866,6.69,707,6419.958333,11374,68.1,1,1,0
1,debt_consolidation,0.1253,87.02,9.680344001,19.2,697,1949.9583329999998,7155,38.3,1,0,0
0,all_other,0.0996,103.2,11.91839057,10.0,692,6030.041667,0,19.8,2,0,0
1,debt_consolidation,0.08,206.82,10.62132735,10.74,752,4800.0,7112,50.4,1,0,0
1,all_other,0.1189,225.52,10.030296400000001,15.43,712,3419.958333,4435,16.6,2,0,0
1,small_business,0.1136,822.78,11.69524702,3.6,727,9150.0,9466,27.4,1,0,0
0,all_other,0.1324,20.29,9.546812609,22.03,662,750.0,195,65.0,0,0,0
1,small_business,0.1316,413.69,10.08580911,11.35,707,2130.0,4850,53.9,1,0,0
1,debt_consolidation,0.1114,647.87,10.30895266,2.0,792,5369.958333,5162,17.9,1,0,0
1,all_other,0.0774,124.88,11.58988651,6.02,787,4230.041667,337,1.9,0,0,0
1,debt_consolidation,0.1357,407.63,10.858999,15.48,682,3929.958333,8718,45.6,0,0,0
1,debt_consolidation,0.1645,176.89,9.680344001,1.88,677,1140.0,981,65.4,0,0,0
1,all_other,0.16,632.84,11.15625052,8.66,677,3810.0,12584,81.1,2,0,0
1,debt_consolidation,0.0832,174.74,10.71163613,13.64,777,4559.958333,5578,9.0,2,0,0
1,credit_card,0.0932,383.37,10.89673933,6.58,787,5340.0,5300,31.2,0,0,0
1,credit_card,0.1253,200.8,10.62132735,11.24,682,1890.0,9469,65.8,0,1,0
1,credit_card,0.1229,166.77,10.47163824,14.96,677,4829.958333,18099,69.2,0,0,0
1,home_improvement,0.1051,382.78,11.69524702,3.91,742,4110.041667,20892,33.2,1,0,0
1,educational,0.0933,575.17,11.00209984,9.96,732,2732.041667,6703,47.5,1,0,0
1,educational,0.0788,375.37,10.59663473,14.79,762,2611.0,1357,7.1,0,0,0
0,all_other,0.1229,40.03,10.23995979,7.64,662,1020.0,2391,99.6,0,0,0
0,home_improvement,0.1531,174.08,10.59663473,21.99,662,5191.041667,25612,42.1,4,0,0
1,debt_consolidation,0.1273,134.27,10.9273763,14.78,677,3840.041667,14360,48.2,1,0,0
1,debt_consolidation,0.0743,186.45,11.13730067,6.11,777,7440.041667,2444,5.6,3,0,0
1,debt_consolidation,0.1442,524.34,11.00209984,20.64,712,4529.958333,51790,96.1,1,0,0
1,all_other,0.1103,327.53,10.11070495,9.17,692,4110.0,8575,70.3,0,1,0
1,credit_card,0.16,269.84,10.49127422,16.37,667,1470.0,16083,71.8,0,0,0
0,small_business,0.1496,623.61,12.61153775,16.76,767,5379.958333,210913,0.0,1,0,0
0,all_other,0.1438,46.39,11.00209984,21.34,642,5880.0,25254,53.1,24,0,0
1,credit_card,0.1028,275.38,9.798127037,6.4,692,7469.958333,8847,26.9,1,1,0
1,all_other,0.1189,198.99,11.15625052,7.23,722,2249.958333,4965,53.4,0,0,0
0,debt_consolidation,0.1343,193.26,11.08214255,18.22,667,990.9583332999998,3023,12.6,3,0,1
1,home_improvement,0.1287,201.8,10.77895629,0.0,717,4110.0,0,0.0,2,2,0
1,all_other,0.1046,194.91,10.81977828,5.06,687,4464.0,9516,63.4,1,0,0
0,debt_consolidation,0.0988,233.53,11.73606902,7.97,727,4350.0,7248,40.5,4,0,0
0,all_other,0.1347,54.28,12.61153775,6.72,677,7680.0,27197,46.6,4,1,0
0,all_other,0.1513,41.68,10.59663473,24.81,657,3870.0,7809,85.8,5,1,1
0,all_other,0.1442,275.07,11.06272446,5.65,707,2400.041667,3606,43.4,6,0,0
0,debt_consolidation,0.1039,629.55,10.46310334,12.72,727,4529.041667,35403,49.9,0,0,0
1,debt_consolidation,0.1287,50.45,9.798127037,19.8,687,2340.041667,6454,86.1,0,0,0
1,debt_consolidation,0.1218,807.53,11.12726298,18.67,737,5550.041667,63437,65.2,0,0,0
1,debt_consolidation,0.1287,210.21,10.21504483,23.73,692,3239.958333,9166,73.9,2,0,0
1,credit_card,0.0768,171.55,11.15625052,10.32,782,5549.958333,7537,17.9,0,0,0
1,credit_card,0.1426,548.9,11.36210258,12.71,687,5264.041667,16799,74.7,1,1,0
1,debt_consolidation,0.0988,322.11,11.00209984,9.8,757,6120.041667,2255,45.1,1,0,0
1,all_other,0.1284,840.45,11.35040654,12.44,742,4800.0,5193,49.5,4,0,0
1,all_other,0.147,51.78,10.1266311,3.84,632,1530.0,1238,61.9,1,1,0
0,debt_consolidation,0.1418,171.33,10.66895539,10.38,647,4409.958333,9168,89.0,1,0,0
1,debt_consolidation,0.0859,221.28,11.00443046,22.73,742,2550.0,8441,18.8,2,0,0
1,debt_consolidation,0.1357,220.8,11.22524339,3.52,682,1770.0,6228,68.4,0,0,0
1,all_other,0.0932,102.23,9.680344001,0.0,737,2100.0,0,0.0,0,0,0
0,debt_consolidation,0.1442,412.6,11.22524339,15.31,692,5742.0,13084,89.0,4,0,1
1,credit_card,0.1039,162.26,10.91501573,12.18,692,1770.0,4520,47.1,1,0,0
1,all_other,0.1392,102.42,9.700146628999999,14.71,712,1140.0,1442,15.3,3,0,0
1,credit_card,0.0859,369.84,11.35040654,8.03,787,5250.041667,15917,22.0,2,0,0
1,educational,0.0775,168.6,8.987196821,3.0,762,6659.958333,1321,16.5,0,0,0
0,credit_card,0.1253,200.8,11.40756495,7.56,697,10440.04167,10721,38.6,4,0,0
1,credit_card,0.1148,148.36,10.645424900000002,0.0,772,5520.0,0,0.0,0,0,0
1,debt_consolidation,0.1114,246.03,10.7243681,7.18,762,4770.0,6126,21.1,1,0,0
1,major_purchase,0.1148,329.69,10.39352663,18.19,782,2160.958333,0,0.0,0,0,0
1,all_other,0.1379,306.68,11.28978191,0.09,697,2853.0,3230,10.3,0,1,0
0,debt_consolidation,0.1284,285.76,10.59663473,18.65,707,3210.0,8730,79.1,6,0,0
0,all_other,0.1064,50.49,10.30895266,15.6,697,6389.958333,1085,11.4,11,1,0
0,educational,0.1122,82.11,10.30895266,0.4,672,1590.0,174,9.2,7,1,0
1,debt_consolidation,0.1148,422.0,10.9331784,13.33,722,6240.0,3230,26.4,0,0,0
1,debt_consolidation,0.16,527.36,11.47210347,11.13,662,4080.0,14337,56.4,2,2,0
1,credit_card,0.1209,598.64,11.112447900000001,19.22,702,5220.0,22897,64.5,1,0,1
1,home_improvement,0.0859,158.06,12.429200199999999,6.29,737,6484.958333,8101,70.4,2,0,0
1,educational,0.0676,107.7,10.858999,14.54,777,3390.0,1498,2.7,2,0,0
1,home_improvement,0.1461,689.51,11.40756495,9.91,687,6780.041667,239,3.5,1,0,0
1,credit_card,0.08,256.96,11.21182037,11.46,772,6419.958333,23891,19.3,0,0,0
1,debt_consolidation,0.1221,333.15,10.56885235,8.3,717,2759.958333,7880,78.8,0,0,0
1,credit_card,0.0894,274.83,10.30895266,11.8,767,7080.0,3590,30.7,0,0,0
1,home_improvement,0.1367,217.72,10.87804719,16.35,662,9030.0,6713,59.9,0,1,0
1,small_business,0.1126,315.49,10.91508846,2.9,742,7019.958333,7832,75.3,3,0,0
1,all_other,0.1183,165.67,9.903487553,17.64,722,5490.0,784,41.3,0,0,0
1,debt_consolidation,0.0963,417.23,10.95080655,20.74,777,6060.0,59544,26.5,2,0,0
1,debt_consolidation,0.1357,407.63,11.26446411,23.72,682,4649.958333,28843,84.8,1,0,0
1,debt_consolidation,0.1411,342.29,11.35040654,3.92,682,2850.0,3520,22.1,1,2,0
1,credit_card,0.1379,163.57,10.79957558,2.45,672,1860.0,8757,67.9,0,0,0
1,debt_consolidation,0.0807,172.53,10.89673933,6.29,742,5100.0,18388,68.9,0,0,0
1,credit_card,0.1505,346.92,12.07254125,5.99,662,3840.958333,6204,27.8,1,0,0
1,major_purchase,0.1059,292.91,10.16277015,5.56,682,1350.041667,6353,39.5,2,0,0
1,debt_consolidation,0.16699999999999998,603.53,11.48497363,10.71,672,3989.958333,56896,97.4,2,0,1
1,credit_card,0.1051,126.78,11.22524339,20.23,707,4619.958333,4508,30.7,0,0,0
1,debt_consolidation,0.1474,381.64,11.05089001,15.47,677,5250.041667,27780,74.7,1,0,0
1,debt_consolidation,0.1392,327.72,11.40756495,13.75,677,4291.041667,12389,46.6,2,1,0
1,all_other,0.0907,238.75,11.00209984,4.86,752,7626.958333,8575,25.0,1,0,0
0,credit_card,0.1411,483.49,11.15625052,19.05,692,3960.041667,34491,44.8,4,0,0
1,all_other,0.1253,83.67,9.761463053,16.32,692,7320.0,1245,31.1,0,0,0
0,home_improvement,0.1505,520.37,10.66886237,11.58,687,2850.0,4490,43.6,4,0,0
1,debt_consolidation,0.1392,443.78,10.96812932,19.24,682,4949.958333,17599,28.3,3,2,0
1,credit_card,0.0894,349.49,11.81303006,13.79,762,9299.958333,2308,33.0,3,0,0
1,all_other,0.0932,191.69,10.71441777,1.33,762,5340.0,2420,26.9,1,0,0
0,all_other,0.1884,146.31,10.86513399,17.16,682,3449.958333,1682,39.1,10,0,0
1,all_other,0.1148,65.94,10.81977828,12.03,712,4170.0,4005,58.19,1,0,0
0,debt_consolidation,0.1292,30.29,9.454070557,25.11,717,3180.0,3584,50.6,0,0,0
1,major_purchase,0.1114,393.65,10.20359214,17.82,742,3720.0,21312,29.2,0,0,0
1,all_other,0.0907,318.33,11.46163217,9.79,807,7470.041667,0,0.0,2,0,0
0,debt_consolidation,0.1249,150.52,10.34174248,9.56,662,780.0,4494,76.2,1,0,0
0,small_business,0.1878,913.63,11.73606902,18.59,697,15271.0,182893,69.7,2,0,0
1,all_other,0.0737,111.77,10.645424900000002,6.57,772,4529.958333,2521,22.1,0,0,0
0,debt_consolidation,0.1375,170.29,9.680344001,9.45,642,841.0,4467,93.1,0,0,0
1,credit_card,0.1183,198.81,11.00209984,15.5,702,3809.958333,55333,39.0,2,0,0
1,all_other,0.1114,472.38,11.08214255,15.82,742,3960.0,8799,34.5,2,1,0
1,major_purchase,0.1357,326.1,10.24281286,4.66,682,2280.041667,3288,35.0,1,0,0
1,all_other,0.1025,103.64,11.35040654,2.51,737,4260.041667,8497,73.2,1,0,0
1,home_improvement,0.0932,319.47,10.9331784,12.62,777,3330.0,798,4.9,0,0,0
1,all_other,0.0932,89.46,10.1266311,23.28,742,2279.958333,2426,21.3,1,0,0
1,credit_card,0.0894,381.26,11.46163217,15.52,762,4020.0,10221,21.8,0,0,0
1,credit_card,0.1322,365.05,10.95080655,19.03,692,3660.0,31861,76.0,1,0,0
1,educational,0.0932,191.69,10.62132735,17.5,732,7049.958333,19391,68.0,0,0,0
0,all_other,0.1474,66.49,9.287301413,20.33,687,930.0416667000002,1909,14.0,2,0,0
1,debt_consolidation,0.1253,200.8,11.15619338,17.28,687,4800.0,33711,81.6,2,0,0
1,credit_card,0.1316,357.97,10.645424900000002,19.49,692,3479.958333,30869,60.1,0,0,0
1,debt_consolidation,0.1292,153.98,9.871377499,15.06,667,7409.958333,8150,70.1,2,0,1
1,debt_consolidation,0.1941,471.89,10.858999,11.15,672,5550.0,8340,24.2,2,0,0
1,all_other,0.0676,49.24,11.33260191,3.65,782,3333.0,6955,14.6,4,0,0
1,credit_card,0.1241,559.63,10.71441777,24.75,722,6179.958333,28116,95.3,1,0,0
1,small_business,0.08,156.69,10.71441777,17.84,772,6240.0,5392,9.4,4,0,0
0,home_improvement,0.1347,339.23,12.5425306,16.82,702,7290.0,70524,48.2,6,0,0
1,debt_consolidation,0.1236,133.55,10.59653473,9.48,662,4080.041667,2923,28.4,3,0,0
1,debt_consolidation,0.1273,335.67,11.26446411,16.15,697,2400.041667,3466,25.1,3,0,0
1,all_other,0.1236,240.39,9.757305042,4.58,662,3840.041667,0,0.0,2,0,0
0,debt_consolidation,0.1545,334.91,11.06663836,21.6,657,2729.041667,6324,95.8,4,0,0
1,debt_consolidation,0.1136,798.1,11.72803684,13.73,727,5070.0,28237,59.7,0,0,0
1,debt_consolidation,0.1136,394.94,10.42228135,16.82,712,1770.0416670000002,8169,64.8,0,0,0
1,home_improvement,0.1183,516.89,11.22524339,17.26,732,5880.0,256,1.7,0,0,1
1,debt_consolidation,0.0712,61.87,11.6784399,0.43,772,5936.0,4709,18.5,0,0,0
1,credit_card,0.1028,485.99,11.38509209,11.95,702,5070.0,24615,94.7,0,0,0
1,credit_card,0.1136,771.77,12.01974307,17.76,727,8130.0,72623,50.8,1,0,0
1,all_other,0.0712,92.8,11.01205017,1.19,797,6270.041667,2907,4.0,0,0,0
1,debt_consolidation,0.1221,333.15,11.3223701,1.42,747,2670.041667,4399,18.4,0,0,0
1,debt_consolidation,0.1126,328.64,11.22524339,12.16,722,7859.958333,5389,28.1,0,0,1
1,small_business,0.16699999999999998,170.41,11.03488966,23.86,677,4590.041667,3024,24.4,3,0,0
1,all_other,0.0963,481.42,10.96044417,16.97,797,13470.0,3658,5.4,0,0,0
1,debt_consolidation,0.1284,268.95,10.71441777,8.32,712,2100.0,9572,76.6,0,0,0
1,all_other,0.1411,246.45,10.66886237,13.62,702,3449.958333,1621,40.5,1,0,0
1,credit_card,0.1459,112.02,10.23995979,24.6,662,5554.0,11683,60.2,1,0,0
0,debt_consolidation,0.1482,414.93,10.54534144,9.76,652,2609.958333,5628,54.6,0,0,0
1,debt_consolidation,0.1632,141.26,10.57131693,9.72,667,2370.041667,10490,96.2,1,0,0
1,debt_consolidation,0.1284,537.89,11.51292546,19.26,717,4140.0,26711,41.7,2,0,0
1,debt_consolidation,0.1322,381.95,10.64285016,19.05,707,5009.958333,32720,94.6,1,0,0
1,all_other,0.0768,65.5,10.92952915,3.59,757,7529.958333,14538,32.0,1,0,0
1,credit_card,0.16,316.42,11.3736634,10.86,687,5550.041667,14679,86.3,3,0,0
1,credit_card,0.1531,174.08,11.00209984,22.57,662,2250.0,4533,76.8,1,0,0
1,all_other,0.0788,187.69,10.83958091,13.36,737,4890.041667,10685,89.8,1,0,0
0,debt_consolidation,0.1418,342.66,10.4744671,7.63,657,4320.0,5957,82.7,0,0,1
1,debt_consolidation,0.1645,583.73,11.47210347,15.1,667,4620.041667,19257,92.6,1,0,0
1,debt_consolidation,0.1209,249.43,10.81977828,19.73,692,3360.041667,12985,22.9,3,0,0
1,all_other,0.1126,460.09,10.86650919,18.16,727,2910.0,17558,52.7,0,0,0
0,all_other,0.1568,315.02,10.20359214,8.53,682,1567.0,8052,57.1,5,0,0
1,debt_consolidation,0.1442,240.68,10.71441777,15.25,677,3870.041667,23951,97.4,0,0,0
1,major_purchase,0.1183,803.5,11.87756858,4.79,757,2670.041667,2097,12.1,1,0,0
1,home_improvement,0.1287,336.34,10.46310334,12.17,717,2310.041667,5348,76.4,1,0,0
1,debt_consolidation,0.0988,547.58,11.15625052,16.82,747,6780.041667,19388,19.8,0,0,0
1,home_improvement,0.0932,159.74,10.81985828,1.39,777,6930.0,2294,6.1,0,0,0
1,debt_consolidation,0.0945,160.05,10.59663473,15.06,727,5070.0,6301,30.7,0,1,0
1,debt_consolidation,0.1095,196.29,10.04324949,8.82,742,7320.0,591,29.5,0,0,0
1,credit_card,0.07400000000000001,155.3,9.61580548,16.16,802,4050.0,811,7.7,0,0,0
1,debt_consolidation,0.1221,499.73,10.746433099999999,7.88,717,2460.0,22197,37.8,1,0,0
0,debt_consolidation,0.1628,303.55,10.93310697,11.38,667,2520.0,9221,98.1,4,2,0
1,all_other,0.1189,397.97,10.59663473,21.36,732,4920.041667,22026,65.9,1,0,0
0,debt_consolidation,0.1287,336.34,10.93310697,16.22,712,6450.0,4421,16.1,5,0,1
1,small_business,0.1565,104.96,10.59663473,5.82,687,5550.0,7285,23.5,2,0,1
1,small_business,0.1253,150.6,11.0744205,22.47,717,9780.0,8596,90.5,0,0,0
0,credit_card,0.1754,472.38,11.08214255,23.78,657,6088.958333,27730,57.8,0,2,0
1,all_other,0.1103,141.66,11.69524702,15.07,722,5219.958333,70685,88.7,1,0,0
1,debt_consolidation,0.1158,396.17,11.22132693,3.53,712,9330.041667,9826,42.7,1,0,1
0,debt_consolidation,0.1786,158.77,11.73606902,25.77,662,7979.958333,68438,96.2,0,1,1
1,debt_consolidation,0.0774,62.44,10.61643736,6.06,737,8940.041667,37804,21.4,1,0,0
1,educational,0.1379,170.38,11.22524339,20.86,767,7950.041667,38511,22.9,2,0,0
1,all_other,0.1442,515.74,11.14186178,14.26,677,4530.041667,13235,47.8,1,0,0
1,debt_consolidation,0.1091,140.6,10.49127422,9.87,707,1560.0,12323,44.0,0,0,0
1,debt_consolidation,0.08,188.02,10.70324447,6.44,752,5340.0,5970,12.7,1,0,0
1,credit_card,0.0894,476.58,11.51292546,2.14,782,11010.04167,8057,17.4,2,0,0
